distCity,distState,street_address,city,state,shipment_week,Product,count
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,2,Product c,260
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,2,Product D,280
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,2,Product E,460
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,3,Product A,100
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,3,Product B,140
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,3,Product c,240
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,3,Product D,380
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,3,Product E,500
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,4,Product A,200
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,4,Product B,440
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,4,Product c,460
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,4,Product D,40
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,4,Product E,160
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,1,Product A,380
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,1,Product B,300
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,1,Product c,420
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,1,Product D,300
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,1,Product E,20
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,2,Product A,80
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,2,Product B,480
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,2,Product c,440
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,2,Product D,160
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,2,Product E,320
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,3,Product A,460
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,3,Product B,460
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,3,Product c,440
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,3,Product D,80
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,3,Product E,500
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,4,Product A,320
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,4,Product B,220
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,4,Product c,140
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,4,Product D,260
Guinda,CA,1150 HARTER RD,YUBA CITY,CA,4,Product E,80
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,1,Product A,100
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,1,Product B,300
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,1,Product c,460
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,1,Product D,420
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,1,Product E,460
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,2,Product A,480
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,2,Product B,480
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,2,Product c,480
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,2,Product D,480
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,2,Product E,200
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,3,Product A,220
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,3,Product B,320
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,3,Product c,220
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,3,Product D,460
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,3,Product E,360
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,4,Product A,460
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,4,Product B,320
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,4,Product c,300
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,4,Product D,500
Guinda,CA,1501 HELEN POWER DR,VACAVILLE,CA,4,Product E,340
Guinda,CA,235 E DORSET DR,DIXON,CA,1,Product A,60
Guinda,CA,235 E DORSET DR,DIXON,CA,1,Product B,340
Guinda,CA,235 E DORSET DR,DIXON,CA,1,Product c,60
Guinda,CA,235 E DORSET DR,DIXON,CA,1,Product D,260
Guinda,CA,235 E DORSET DR,DIXON,CA,1,Product E,280
Guinda,CA,235 E DORSET DR,DIXON,CA,2,Product A,240
Guinda,CA,235 E DORSET DR,DIXON,CA,2,Product B,240
Guinda,CA,235 E DORSET DR,DIXON,CA,2,Product c,380
Guinda,CA,235 E DORSET DR,DIXON,CA,2,Product D,480
Guinda,CA,235 E DORSET DR,DIXON,CA,2,Product E,200
Guinda,CA,235 E DORSET DR,DIXON,CA,3,Product A,340
Guinda,CA,235 E DORSET DR,DIXON,CA,3,Product B,500
Guinda,CA,235 E DORSET DR,DIXON,CA,3,Product c,100
Guinda,CA,235 E DORSET DR,DIXON,CA,3,Product D,40
Guinda,CA,235 E DORSET DR,DIXON,CA,3,Product E,480
Guinda,CA,235 E DORSET DR,DIXON,CA,4,Product A,340
Guinda,CA,235 E DORSET DR,DIXON,CA,4,Product B,320
Guinda,CA,235 E DORSET DR,DIXON,CA,4,Product c,240
Guinda,CA,235 E DORSET DR,DIXON,CA,4,Product D,340
Guinda,CA,235 E DORSET DR,DIXON,CA,4,Product E,180
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,1,Product A,200
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,1,Product B,420
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,1,Product c,400
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,1,Product D,200
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,1,Product E,340
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,2,Product A,300
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,2,Product B,60
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,2,Product c,400
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,2,Product D,360
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,2,Product E,140
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,3,Product A,340
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,3,Product B,220
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,3,Product c,280
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,3,Product D,360
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,3,Product E,200
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,4,Product A,240
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,4,Product B,500
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,4,Product c,120
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,4,Product D,260
Guinda,CA,681 LINCOLN AVE,"NAPA",CA,4,Product E,100
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,1,Product A,180
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,1,Product B,240
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,1,Product c,420
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,1,Product D,60
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,1,Product E,140
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,2,Product A,60
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,2,Product B,340
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,2,Product c,240
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,2,Product D,500
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,2,Product E,120
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,3,Product A,200
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,3,Product B,120
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,3,Product c,440
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,3,Product D,400
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,3,Product E,100
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,4,Product A,300
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,4,Product B,360
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,4,Product c,420
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,4,Product D,460
Guinda,CA,755 RIVERPOINT CT,WEST SACRAMENTO,CA,4,Product E,400
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,1,Product A,260
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,1,Product B,440
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,1,Product c,280
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,1,Product D,220
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,1,Product E,420
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,2,Product A,60
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,2,Product B,400
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,2,Product c,180
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,2,Product D,240
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,2,Product E,420
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,3,Product A,20
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,3,Product B,60
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,3,Product c,180
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,3,Product D,440
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,3,Product E,220
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,4,Product A,420
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,4,Product B,140
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,4,Product c,460
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,4,Product D,160
Hanover,VA,11400 W BROAD ST RD,GLEN ALLEN,VA,4,Product E,440
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,1,Product A,60
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,1,Product B,200
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,1,Product c,500
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,1,Product D,180
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,1,Product E,500
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,2,Product A,40
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,2,Product B,240
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,2,Product c,260
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,2,Product D,180
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,2,Product E,260
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,3,Product A,380
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,3,Product B,100
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,3,Product c,120
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,3,Product D,480
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,3,Product E,300
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,4,Product A,280
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,4,Product B,300
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,4,Product c,320
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,4,Product D,260
Hanover,VA,145 HILL CARTER PKWY,ASHLAND,VA,4,Product E,20
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,1,Product A,300
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,1,Product B,360
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,1,Product c,440
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,1,Product D,300
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,1,Product E,340
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,2,Product A,140
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,2,Product B,40
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,2,Product c,300
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,2,Product D,60
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,2,Product E,440
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,3,Product A,500
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,3,Product B,240
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,3,Product c,360
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,3,Product D,320
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,3,Product E,220
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,4,Product A,20
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,4,Product B,240
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,4,Product c,280
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,4,Product D,460
Hanover,VA,6920 FOREST AVENUE,RICHMOND,VA,4,Product E,140
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,1,Product A,220
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,1,Product B,480
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,1,Product c,440
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,1,Product D,480
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,1,Product E,380
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,2,Product A,60
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,2,Product B,400
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,2,Product c,260
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,2,Product D,220
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,2,Product E,80
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,3,Product A,380
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,3,Product B,360
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,3,Product c,280
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,3,Product D,140
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,3,Product E,360
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,4,Product A,240
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,4,Product B,240
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,4,Product c,340
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,4,Product D,180
Hanover,VA,7430 BELL CREEK RD,MECHANICSVILLE,VA,4,Product E,40
Hanover,VA,7901 BROOK RD,RICHMOND,VA,1,Product A,460
Hanover,VA,7901 BROOK RD,RICHMOND,VA,1,Product B,480
Hanover,VA,7901 BROOK RD,RICHMOND,VA,1,Product c,440
Hanover,VA,7901 BROOK RD,RICHMOND,VA,1,Product D,100
Hanover,VA,7901 BROOK RD,RICHMOND,VA,1,Product E,140
Hanover,VA,7901 BROOK RD,RICHMOND,VA,2,Product A,340
Hanover,VA,7901 BROOK RD,RICHMOND,VA,2,Product B,20
Hanover,VA,7901 BROOK RD,RICHMOND,VA,2,Product c,380
Hanover,VA,7901 BROOK RD,RICHMOND,VA,2,Product D,40
Hanover,VA,7901 BROOK RD,RICHMOND,VA,2,Product E,20
Hanover,VA,7901 BROOK RD,RICHMOND,VA,3,Product A,180
Hanover,VA,7901 BROOK RD,RICHMOND,VA,3,Product B,340
Hanover,VA,7901 BROOK RD,RICHMOND,VA,3,Product c,80
Hanover,VA,7901 BROOK RD,RICHMOND,VA,3,Product D,320
Hanover,VA,7901 BROOK RD,RICHMOND,VA,3,Product E,200
Hanover,VA,7901 BROOK RD,RICHMOND,VA,4,Product A,460
Hanover,VA,7901 BROOK RD,RICHMOND,VA,4,Product B,100
Hanover,VA,7901 BROOK RD,RICHMOND,VA,4,Product c,80
Hanover,VA,7901 BROOK RD,RICHMOND,VA,4,Product D,20
Hanover,VA,7901 BROOK RD,RICHMOND,VA,4,Product E,420
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,1,Product A,220
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,1,Product B,340
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,1,Product c,300
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,1,Product D,280
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,1,Product E,480
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,2,Product A,440
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,2,Product B,100
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,2,Product c,20
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,2,Product D,340
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,2,Product E,200
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,3,Product A,200
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,3,Product B,100
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,3,Product c,60
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,3,Product D,440
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,3,Product E,40
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,4,Product A,160
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,4,Product B,300
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,4,Product c,420
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,4,Product D,300
Hawthorn,PA,1 HILLTOP PLZ,KITTANNING,PA,4,Product E,320
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,1,Product A,380
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,1,Product B,500
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,1,Product c,420
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,1,Product D,460
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,1,Product E,80
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,2,Product A,420
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,2,Product B,300
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,2,Product c,180
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,2,Product D,40
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,2,Product E,180
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,3,Product A,260
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,3,Product B,120
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,3,Product c,360
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,3,Product D,60
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,3,Product E,160
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,4,Product A,180
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,4,Product B,100
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,4,Product c,220
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,4,Product D,100
Hawthorn,PA,20 INDUSTRIAL DR,DU BOIS,PA,4,Product E,40
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,1,Product A,320
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,1,Product B,220
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,1,Product c,200
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,1,Product D,300
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,1,Product E,40
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,2,Product A,40
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,2,Product B,320
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,2,Product c,160
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,2,Product D,120
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,2,Product E,80
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,3,Product A,440
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,3,Product B,80
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,3,Product c,220
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,3,Product D,420
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,3,Product E,220
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,4,Product A,400
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,4,Product B,380
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,4,Product c,120
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,4,Product D,40
Hawthorn,PA,21920 ROUTE #119,PUNXSUTAWNEY,PA,4,Product E,160
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,1,Product A,300
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,1,Product B,280
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,1,Product c,80
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,1,Product D,220
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,1,Product E,80
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,2,Product A,340
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,2,Product B,80
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,2,Product c,260
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,2,Product D,100
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,2,Product E,220
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,3,Product A,480
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,3,Product B,20
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,3,Product c,180
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,3,Product D,80
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,3,Product E,60
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,4,Product A,360
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,4,Product B,140
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,4,Product c,400
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,4,Product D,420
Hawthorn,PA,3100 OAKLAND AVE,INDIANA,PA,4,Product E,40
Hawthorn,PA,63 PERKINS RD,CLARION,PA,1,Product A,480
Hawthorn,PA,63 PERKINS RD,CLARION,PA,1,Product B,380
Hawthorn,PA,63 PERKINS RD,CLARION,PA,1,Product c,500
Hawthorn,PA,63 PERKINS RD,CLARION,PA,1,Product D,460
Hawthorn,PA,63 PERKINS RD,CLARION,PA,1,Product E,180
Hawthorn,PA,63 PERKINS RD,CLARION,PA,2,Product A,340
Hawthorn,PA,63 PERKINS RD,CLARION,PA,2,Product B,180
Hawthorn,PA,63 PERKINS RD,CLARION,PA,2,Product c,200
Hawthorn,PA,63 PERKINS RD,CLARION,PA,2,Product D,140
Hawthorn,PA,63 PERKINS RD,CLARION,PA,2,Product E,500
Hawthorn,PA,63 PERKINS RD,CLARION,PA,3,Product A,80
Hawthorn,PA,63 PERKINS RD,CLARION,PA,3,Product B,280
Hawthorn,PA,63 PERKINS RD,CLARION,PA,3,Product c,40
Hawthorn,PA,63 PERKINS RD,CLARION,PA,3,Product D,320
Hawthorn,PA,63 PERKINS RD,CLARION,PA,3,Product E,140
Hawthorn,PA,63 PERKINS RD,CLARION,PA,4,Product A,440
Hawthorn,PA,63 PERKINS RD,CLARION,PA,4,Product B,40
Hawthorn,PA,63 PERKINS RD,CLARION,PA,4,Product c,40
Hawthorn,PA,63 PERKINS RD,CLARION,PA,4,Product D,60
Hawthorn,PA,63 PERKINS RD,CLARION,PA,4,Product E,440
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,1,Product A,360
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,1,Product B,280
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,1,Product c,340
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,1,Product D,420
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,1,Product E,60
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,2,Product A,80
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,2,Product B,340
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,2,Product c,200
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,2,Product D,240
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,2,Product E,280
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,3,Product A,100
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,3,Product B,200
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,3,Product c,500
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,3,Product D,440
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,3,Product E,220
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,4,Product A,440
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,4,Product B,20
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,4,Product c,280
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,4,Product D,20
Hennepin,OK,1715 N COMMERCE ST,ARDMORE,OK,4,Product E,460
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,1,Product A,120
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,1,Product B,120
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,1,Product c,240
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,1,Product D,280
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,1,Product E,20
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,2,Product A,120
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,2,Product B,20
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,2,Product c,400
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,2,Product D,240
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,2,Product E,220
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,3,Product A,360
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,3,Product B,480
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,3,Product c,40
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,3,Product D,60
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,3,Product E,460
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,4,Product A,40
